sigma,q,q_water,q_oil
0.3020000000000002,0.032724923474893676,0.5794633511037108,0.21895266075689865
0.3030000000000002,0.032724923474893676,0.5816521826776205,0.217156975438986
0.3040000000000002,0.032724923474893676,0.5838340824582396,0.21536231006530834
0.3050000000000002,0.032724923474893676,0.5860089883991135,0.2135687862469172
0.3060000000000002,0.032724923474893676,0.5881768387679464,0.2117765249791121
0.3070000000000002,0.032724923474893676,0.5903375721466018,0.2099856466414403
0.3080000000000002,0.032724923474893676,0.5924911274311027,0.20819627099769686
0.3090000000000002,0.032724923474893676,0.5946374438316313,0.20640851719592496
0.3100000000000002,0.032724923474893676,0.596776460872529,0.20462250376841523
0.3110000000000002,0.032724923474893676,0.5989081183922965,0.20283834863170647
0.3120000000000002,0.032724923474893676,0.6010323565435937,0.2010561690865851
0.3130000000000002,0.032724923474893676,0.6031491157932396,0.19927608181808545
0.3140000000000002,0.032724923474893676,0.6052583369222133,0.19749820289548975
0.3150000000000002,0.032724923474893676,0.6073599610256519,0.19572264777232798
0.3160000000000002,0.032724923474893676,0.6094539295128527,0.193949531286378
0.3170000000000002,0.032724923474893676,0.6115401841072721,0.19217896765966555
0.3180000000000002,0.032724923474893676,0.6136186668465252,0.19041107049846412
0.31900000000000023,0.032724923474893676,0.6156893200823871,0.18864595279329516
0.32000000000000023,0.032724923474893676,0.617752086480792,0.18688372691892782
0.32100000000000023,0.032724923474893676,0.6198069090218331,0.18512450463437916
0.32200000000000023,0.032724923474893676,0.6218537309997629,0.18336839708291414
0.32300000000000023,0.032724923474893676,0.6238924960229933,0.18161551479204546
0.32400000000000023,0.032724923474893676,0.6259231480140959,0.17986596767353366
0.32500000000000023,0.032724923474893676,0.6279456312098003,0.1781198650233872
0.32600000000000023,0.032724923474893676,0.6299598901609966,0.17637731552186234
0.32700000000000023,0.032724923474893676,0.6319658697327339,0.17463842723346315
0.32800000000000024,0.032724923474893676,0.63396351510422,0.17290330760694161
0.32900000000000024,0.032724923474893676,0.6359527717688227,0.17117206347529748
0.33000000000000024,0.032724923474893676,0.6379335855340684,0.16944480105577836
0.33100000000000024,0.032724923474893676,0.6399059025216433,0.16772162594987974
0.33200000000000024,0.032724923474893676,0.6418696691673926,0.1660026431433449
0.33300000000000024,0.032724923474893676,0.643824832221321,0.16428795700616497
0.33400000000000024,0.032724923474893676,0.645771338747592,0.16257767129257894
0.33500000000000024,0.032724923474893676,0.6477091361245289,0.16087188914107362
0.33600000000000024,0.032724923474893676,0.6496381720446137,0.15917071307438366
0.33700000000000024,0.032724923474893676,0.6515583945144883,0.15747424499949156
0.33800000000000024,0.032724923474893676,0.6534697518549533,0.15578258620762767
0.33900000000000025,0.032724923474893676,0.655372192700969,0.15409583737427018
0.34000000000000025,0.032724923474893676,0.6572656660016549,0.1524140985591451
0.34100000000000025,0.032724923474893676,0.6591501210202892,0.15073746920622624
0.34200000000000025,0.032724923474893676,0.6610255073343103,0.14906604814373536
0.34300000000000025,0.032724923474893676,0.662891774835315,0.14739993358414197
0.34400000000000025,0.032724923474893676,0.66474887372906,0.1457392231241634
0.34500000000000025,0.032724923474893676,0.666596754535461,0.14408401374476498
0.34600000000000025,0.032724923474893676,0.6684353680885927,0.14243440181115963
0.34700000000000025,0.032724923474893676,0.6702646655366894,0.1407904830728083
0.34800000000000025,0.032724923474893676,0.6720845983421448,0.1391523526634198
0.34900000000000025,0.032724923474893676,0.6738951182815116,0.13752010510095064
0.35000000000000026,0.032724923474893676,0.6756961774455018,0.1358938342876052
0.35100000000000026,0.032724923474893676,0.6774877282389868,0.13427363350983582
0.35200000000000026,0.032724923474893676,0.679269723380997,0.13265959543834255
0.35300000000000026,0.032724923474893676,0.6810421159047223,0.1310518121280733
0.35400000000000026,0.032724923474893676,0.6828048591575118,0.12945037501822387
0.35500000000000026,0.032724923474893676,0.6845579068008738,0.12785537493223792
0.35600000000000026,0.032724923474893676,0.686301212810476,0.1262669020778068
0.35700000000000026,0.032724923474893676,0.6880347314761454,0.12468504604686992
0.35800000000000026,0.032724923474893676,0.6897584174018677,0.12310989581561434
0.35900000000000026,0.032724923474893676,0.6914722255057889,0.12154153974447506
0.36000000000000026,0.032724923474893676,0.6931761110202135,0.11998006557813491
0.36100000000000027,0.032724923474893676,0.6948700294916051,0.11842556044552453
0.36200000000000027,0.032724923474893676,0.6965539367805875,0.11687811085982237
0.36300000000000027,0.032724923474893676,0.6982277890619427,0.11533780271845484
0.36400000000000027,0.032724923474893676,0.6998915428246127,0.11380472130309609
0.36500000000000027,0.032724923474893676,0.7015451548716984,0.1122789512796681
0.36600000000000027,0.032724923474893676,0.7031885823204601,0.11076057669834076
0.36700000000000027,0.032724923474893676,0.7048217826023175,0.10924968099353176
0.36800000000000027,0.032724923474893676,0.7064447134628492,0.10774634698390662
0.36900000000000027,0.032724923474893676,0.7080573329617932,0.10625065687237872
0.3700000000000003,0.032724923474893676,0.7096595994730471,0.1047626922461093
0.3710000000000003,0.032724923474893676,0.7112514716846676,0.10328253407650734
0.3720000000000003,0.032724923474893676,0.71283290859887,0.10181026271922983
0.3730000000000003,0.032724923474893676,0.7144038695320301,0.10034595791418142
0.3740000000000003,0.032724923474893676,0.7159643141146819,0.09888969878551473
